Date,Ha,Month,Unit,Unit_TW,Value,Year
2/1/04,67004.19464,2,Hectares,Kamanassie mountains,1104.866817,2004
3/1/04,67004.19464,3,Hectares,Kamanassie mountains,0,2004
4/1/04,67004.19464,4,Hectares,Kamanassie mountains,0,2004
5/1/04,67004.19464,5,Hectares,Kamanassie mountains,0,2004
6/1/04,67004.19464,6,Hectares,Kamanassie mountains,0,2004
7/1/04,67004.19464,7,Hectares,Kamanassie mountains,0,2004
8/1/04,67004.19464,8,Hectares,Kamanassie mountains,1373.318597,2004
9/1/04,67004.19464,9,Hectares,Kamanassie mountains,0,2004
10/1/04,67004.19464,10,Hectares,Kamanassie mountains,0,2004
11/1/04,67004.19464,11,Hectares,Kamanassie mountains,0,2004
12/1/04,67004.19464,12,Hectares,Kamanassie mountains,0,2004
1/1/05,67004.19464,1,Hectares,Kamanassie mountains,0,2005
2/1/05,67004.19464,2,Hectares,Kamanassie mountains,0,2005
3/1/05,67004.19464,3,Hectares,Kamanassie mountains,0,2005
4/1/05,67004.19464,4,Hectares,Kamanassie mountains,0,2005
5/1/05,67004.19464,5,Hectares,Kamanassie mountains,0,2005
6/1/05,67004.19464,6,Hectares,Kamanassie mountains,0,2005
7/1/05,67004.19464,7,Hectares,Kamanassie mountains,0,2005
8/1/05,67004.19464,8,Hectares,Kamanassie mountains,0,2005
9/1/05,67004.19464,9,Hectares,Kamanassie mountains,0,2005
10/1/05,67004.19464,10,Hectares,Kamanassie mountains,0,2005
11/1/05,67004.19464,11,Hectares,Kamanassie mountains,0,2005
12/1/05,67004.19464,12,Hectares,Kamanassie mountains,0,2005
1/1/06,67004.19464,1,Hectares,Kamanassie mountains,0,2006
2/1/06,67004.19464,2,Hectares,Kamanassie mountains,0,2006
3/1/06,67004.19464,3,Hectares,Kamanassie mountains,0,2006
4/1/06,67004.19464,4,Hectares,Kamanassie mountains,0,2006
5/1/06,67004.19464,5,Hectares,Kamanassie mountains,0,2006
6/1/06,67004.19464,6,Hectares,Kamanassie mountains,0,2006
7/1/06,67004.19464,7,Hectares,Kamanassie mountains,0,2006
8/1/06,67004.19464,8,Hectares,Kamanassie mountains,0,2006
9/1/06,67004.19464,9,Hectares,Kamanassie mountains,0,2006
10/1/06,67004.19464,10,Hectares,Kamanassie mountains,0,2006
11/1/06,67004.19464,11,Hectares,Kamanassie mountains,0,2006
12/1/06,67004.19464,12,Hectares,Kamanassie mountains,0,2006
1/1/07,67004.19464,1,Hectares,Kamanassie mountains,0,2007
2/1/07,67004.19464,2,Hectares,Kamanassie mountains,0,2007
3/1/07,67004.19464,3,Hectares,Kamanassie mountains,0,2007
4/1/07,67004.19464,4,Hectares,Kamanassie mountains,0,2007
5/1/07,67004.19464,5,Hectares,Kamanassie mountains,0,2007
6/1/07,67004.19464,6,Hectares,Kamanassie mountains,0,2007
7/1/07,67004.19464,7,Hectares,Kamanassie mountains,0,2007
8/1/07,67004.19464,8,Hectares,Kamanassie mountains,0,2007
9/1/07,67004.19464,9,Hectares,Kamanassie mountains,0,2007
10/1/07,67004.19464,10,Hectares,Kamanassie mountains,0,2007
11/1/07,67004.19464,11,Hectares,Kamanassie mountains,0,2007
12/1/07,67004.19464,12,Hectares,Kamanassie mountains,0,2007
1/1/08,67004.19464,1,Hectares,Kamanassie mountains,0,2008
2/1/08,67004.19464,2,Hectares,Kamanassie mountains,0,2008
3/1/08,67004.19464,3,Hectares,Kamanassie mountains,0,2008
4/1/08,67004.19464,4,Hectares,Kamanassie mountains,0,2008
5/1/08,67004.19464,5,Hectares,Kamanassie mountains,0,2008
6/1/08,67004.19464,6,Hectares,Kamanassie mountains,0,2008
7/1/08,67004.19464,7,Hectares,Kamanassie mountains,960.3158569,2008
8/1/08,67004.19464,8,Hectares,Kamanassie mountains,21.4580875,2008
9/1/08,67004.19464,9,Hectares,Kamanassie mountains,0,2008
10/1/08,67004.19464,10,Hectares,Kamanassie mountains,0,2008
11/1/08,67004.19464,11,Hectares,Kamanassie mountains,0,2008
12/1/08,67004.19464,12,Hectares,Kamanassie mountains,0,2008
1/1/09,67004.19464,1,Hectares,Kamanassie mountains,0,2009
2/1/09,67004.19464,2,Hectares,Kamanassie mountains,0,2009
3/1/09,67004.19464,3,Hectares,Kamanassie mountains,0,2009
4/1/09,67004.19464,4,Hectares,Kamanassie mountains,0,2009
5/1/09,67004.19464,5,Hectares,Kamanassie mountains,0,2009
6/1/09,67004.19464,6,Hectares,Kamanassie mountains,0,2009
7/1/09,67004.19464,7,Hectares,Kamanassie mountains,0,2009
8/1/09,67004.19464,8,Hectares,Kamanassie mountains,0,2009
9/1/09,67004.19464,9,Hectares,Kamanassie mountains,0,2009
10/1/09,67004.19464,10,Hectares,Kamanassie mountains,0,2009
11/1/09,67004.19464,11,Hectares,Kamanassie mountains,0,2009
12/1/09,67004.19464,12,Hectares,Kamanassie mountains,0,2009
1/1/10,67004.19464,1,Hectares,Kamanassie mountains,0,2010
2/1/10,67004.19464,2,Hectares,Kamanassie mountains,2968.958872,2010
3/1/10,67004.19464,3,Hectares,Kamanassie mountains,0,2010
4/1/10,67004.19464,4,Hectares,Kamanassie mountains,0,2010
5/1/10,67004.19464,5,Hectares,Kamanassie mountains,0,2010
6/1/10,67004.19464,6,Hectares,Kamanassie mountains,0,2010
7/1/10,67004.19464,7,Hectares,Kamanassie mountains,0,2010
8/1/10,67004.19464,8,Hectares,Kamanassie mountains,0,2010
9/1/10,67004.19464,9,Hectares,Kamanassie mountains,0,2010
10/1/10,67004.19464,10,Hectares,Kamanassie mountains,0,2010
11/1/10,67004.19464,11,Hectares,Kamanassie mountains,0,2010
12/1/10,67004.19464,12,Hectares,Kamanassie mountains,0,2010
1/1/11,67004.19464,1,Hectares,Kamanassie mountains,0,2011
2/1/11,67004.19464,2,Hectares,Kamanassie mountains,0,2011
3/1/11,67004.19464,3,Hectares,Kamanassie mountains,0,2011
4/1/11,67004.19464,4,Hectares,Kamanassie mountains,0,2011
5/1/11,67004.19464,5,Hectares,Kamanassie mountains,0,2011
6/1/11,67004.19464,6,Hectares,Kamanassie mountains,0,2011
7/1/11,67004.19464,7,Hectares,Kamanassie mountains,0,2011
8/1/11,67004.19464,8,Hectares,Kamanassie mountains,0,2011
9/1/11,67004.19464,9,Hectares,Kamanassie mountains,0,2011
10/1/11,67004.19464,10,Hectares,Kamanassie mountains,0,2011
11/1/11,67004.19464,11,Hectares,Kamanassie mountains,0,2011
12/1/11,67004.19464,12,Hectares,Kamanassie mountains,0,2011
1/1/12,67004.19464,1,Hectares,Kamanassie mountains,0,2012
2/1/12,67004.19464,2,Hectares,Kamanassie mountains,8237.984933,2012
3/1/12,67004.19464,3,Hectares,Kamanassie mountains,7144.443835,2012
4/1/12,67004.19464,4,Hectares,Kamanassie mountains,0,2012
5/1/12,67004.19464,5,Hectares,Kamanassie mountains,0,2012
6/1/12,67004.19464,6,Hectares,Kamanassie mountains,0,2012
7/1/12,67004.19464,7,Hectares,Kamanassie mountains,0,2012
8/1/12,67004.19464,8,Hectares,Kamanassie mountains,0,2012
9/1/12,67004.19464,9,Hectares,Kamanassie mountains,0,2012
10/1/12,67004.19464,10,Hectares,Kamanassie mountains,0,2012
11/1/12,67004.19464,11,Hectares,Kamanassie mountains,0,2012
12/1/12,67004.19464,12,Hectares,Kamanassie mountains,0,2012
1/1/13,67004.19464,1,Hectares,Kamanassie mountains,0,2013
2/1/13,67004.19464,2,Hectares,Kamanassie mountains,0,2013
3/1/13,67004.19464,3,Hectares,Kamanassie mountains,0,2013
4/1/13,67004.19464,4,Hectares,Kamanassie mountains,0,2013
5/1/13,67004.19464,5,Hectares,Kamanassie mountains,0,2013
6/1/13,67004.19464,6,Hectares,Kamanassie mountains,0,2013
7/1/13,67004.19464,7,Hectares,Kamanassie mountains,0,2013
8/1/13,67004.19464,8,Hectares,Kamanassie mountains,0,2013
9/1/13,67004.19464,9,Hectares,Kamanassie mountains,0,2013
10/1/13,67004.19464,10,Hectares,Kamanassie mountains,0,2013
11/1/13,67004.19464,11,Hectares,Kamanassie mountains,0,2013
12/1/13,67004.19464,12,Hectares,Kamanassie mountains,0,2013
1/1/14,67004.19464,1,Hectares,Kamanassie mountains,0,2014
2/1/14,67004.19464,2,Hectares,Kamanassie mountains,0,2014
3/1/14,67004.19464,3,Hectares,Kamanassie mountains,0,2014
4/1/14,67004.19464,4,Hectares,Kamanassie mountains,0,2014
5/1/14,67004.19464,5,Hectares,Kamanassie mountains,0,2014
6/1/14,67004.19464,6,Hectares,Kamanassie mountains,0,2014
7/1/14,67004.19464,7,Hectares,Kamanassie mountains,0,2014
8/1/14,67004.19464,8,Hectares,Kamanassie mountains,0,2014
9/1/14,67004.19464,9,Hectares,Kamanassie mountains,236.0376719,2014
10/1/14,67004.19464,10,Hectares,Kamanassie mountains,21.45799063,2014
11/1/14,67004.19464,11,Hectares,Kamanassie mountains,0,2014
12/1/14,67004.19464,12,Hectares,Kamanassie mountains,0,2014
1/1/15,67004.19464,1,Hectares,Kamanassie mountains,15783.78593,2015
2/1/15,67004.19464,2,Hectares,Kamanassie mountains,0,2015
3/1/15,67004.19464,3,Hectares,Kamanassie mountains,0,2015
4/1/15,67004.19464,4,Hectares,Kamanassie mountains,0,2015
5/1/15,67004.19464,5,Hectares,Kamanassie mountains,0,2015
6/1/15,67004.19464,6,Hectares,Kamanassie mountains,0,2015
7/1/15,67004.19464,7,Hectares,Kamanassie mountains,0,2015
8/1/15,67004.19464,8,Hectares,Kamanassie mountains,0,2015
9/1/15,67004.19464,9,Hectares,Kamanassie mountains,0,2015
10/1/15,67004.19464,10,Hectares,Kamanassie mountains,0,2015
11/1/15,67004.19464,11,Hectares,Kamanassie mountains,0,2015
12/1/15,67004.19464,12,Hectares,Kamanassie mountains,0,2015
1/1/16,67004.19464,1,Hectares,Kamanassie mountains,0,2016
2/1/16,67004.19464,2,Hectares,Kamanassie mountains,0,2016
3/1/16,67004.19464,3,Hectares,Kamanassie mountains,0,2016
4/1/16,67004.19464,4,Hectares,Kamanassie mountains,0,2016
5/1/16,67004.19464,5,Hectares,Kamanassie mountains,0,2016
6/1/16,67004.19464,6,Hectares,Kamanassie mountains,0,2016
7/1/16,67004.19464,7,Hectares,Kamanassie mountains,0,2016
8/1/16,67004.19464,8,Hectares,Kamanassie mountains,0,2016
9/1/16,67004.19464,9,Hectares,Kamanassie mountains,0,2016
10/1/16,67004.19464,10,Hectares,Kamanassie mountains,0,2016
11/1/16,67004.19464,11,Hectares,Kamanassie mountains,0,2016
12/1/16,67004.19464,12,Hectares,Kamanassie mountains,0,2016
1/1/17,67004.19464,1,Hectares,Kamanassie mountains,0,2017
2/1/17,67004.19464,2,Hectares,Kamanassie mountains,0,2017
3/1/17,67004.19464,3,Hectares,Kamanassie mountains,0,2017
4/1/17,67004.19464,4,Hectares,Kamanassie mountains,0,2017
5/1/17,67004.19464,5,Hectares,Kamanassie mountains,0,2017
6/1/17,67004.19464,6,Hectares,Kamanassie mountains,0,2017
7/1/17,67004.19464,7,Hectares,Kamanassie mountains,0,2017
8/1/17,67004.19464,8,Hectares,Kamanassie mountains,0,2017
9/1/17,67004.19464,9,Hectares,Kamanassie mountains,0,2017
10/1/17,67004.19464,10,Hectares,Kamanassie mountains,0,2017
11/1/17,67004.19464,11,Hectares,Kamanassie mountains,0,2017
12/1/17,67004.19464,12,Hectares,Kamanassie mountains,0,2017
1/1/18,67004.19464,1,Hectares,Kamanassie mountains,0,2018
2/1/18,67004.19464,2,Hectares,Kamanassie mountains,8714.715153,2018
3/1/18,67004.19464,3,Hectares,Kamanassie mountains,0,2018
4/1/18,67004.19464,4,Hectares,Kamanassie mountains,0,2018
5/1/18,67004.19464,5,Hectares,Kamanassie mountains,0,2018
6/1/18,67004.19464,6,Hectares,Kamanassie mountains,0,2018
7/1/18,67004.19464,7,Hectares,Kamanassie mountains,0,2018
8/1/18,67004.19464,8,Hectares,Kamanassie mountains,0,2018
9/1/18,67004.19464,9,Hectares,Kamanassie mountains,0,2018
10/1/18,67004.19464,10,Hectares,Kamanassie mountains,0,2018
11/1/18,67004.19464,11,Hectares,Kamanassie mountains,0,2018
12/1/18,67004.19464,12,Hectares,Kamanassie mountains,0,2018
1/1/19,67004.19464,1,Hectares,Kamanassie mountains,0,2019
2/1/19,67004.19464,2,Hectares,Kamanassie mountains,0,2019
3/1/19,67004.19464,3,Hectares,Kamanassie mountains,0,2019
4/1/19,67004.19464,4,Hectares,Kamanassie mountains,0,2019
5/1/19,67004.19464,5,Hectares,Kamanassie mountains,0,2019
6/1/19,67004.19464,6,Hectares,Kamanassie mountains,0,2019
7/1/19,67004.19464,7,Hectares,Kamanassie mountains,0,2019
8/1/19,67004.19464,8,Hectares,Kamanassie mountains,0,2019
9/1/19,67004.19464,9,Hectares,Kamanassie mountains,0,2019
10/1/19,67004.19464,10,Hectares,Kamanassie mountains,0,2019
11/1/19,67004.19464,11,Hectares,Kamanassie mountains,0,2019
12/1/19,67004.19464,12,Hectares,Kamanassie mountains,0,2019
1/1/20,67004.19464,1,Hectares,Kamanassie mountains,0,2020
2/1/20,67004.19464,2,Hectares,Kamanassie mountains,0,2020
3/1/20,67004.19464,3,Hectares,Kamanassie mountains,0,2020
4/1/20,67004.19464,4,Hectares,Kamanassie mountains,0,2020
5/1/20,67004.19464,5,Hectares,Kamanassie mountains,0,2020
6/1/20,67004.19464,6,Hectares,Kamanassie mountains,0,2020
7/1/20,67004.19464,7,Hectares,Kamanassie mountains,0,2020
8/1/20,67004.19464,8,Hectares,Kamanassie mountains,0,2020
9/1/20,67004.19464,9,Hectares,Kamanassie mountains,0,2020
10/1/20,67004.19464,10,Hectares,Kamanassie mountains,0,2020
11/1/20,67004.19464,11,Hectares,Kamanassie mountains,0,2020
12/1/20,67004.19464,12,Hectares,Kamanassie mountains,0,2020
1/1/21,67004.19464,1,Hectares,Kamanassie mountains,0,2021
2/1/21,67004.19464,2,Hectares,Kamanassie mountains,0,2021
3/1/21,67004.19464,3,Hectares,Kamanassie mountains,0,2021
4/1/21,67004.19464,4,Hectares,Kamanassie mountains,0,2021
5/1/21,67004.19464,5,Hectares,Kamanassie mountains,0,2021
6/1/21,67004.19464,6,Hectares,Kamanassie mountains,0,2021
7/1/21,67004.19464,7,Hectares,Kamanassie mountains,0,2021
8/1/21,67004.19464,8,Hectares,Kamanassie mountains,0,2021
9/1/21,67004.19464,9,Hectares,Kamanassie mountains,0,2021
10/1/21,67004.19464,10,Hectares,Kamanassie mountains,0,2021
11/1/21,67004.19464,11,Hectares,Kamanassie mountains,0,2021
12/1/21,67004.19464,12,Hectares,Kamanassie mountains,0,2021
1/1/22,67004.19464,1,Hectares,Kamanassie mountains,7701.303884,2022
2/1/22,67004.19464,2,Hectares,Kamanassie mountains,0,2022
3/1/22,67004.19464,3,Hectares,Kamanassie mountains,0,2022
4/1/22,67004.19464,4,Hectares,Kamanassie mountains,0,2022
5/1/22,67004.19464,5,Hectares,Kamanassie mountains,0,2022
6/1/22,67004.19464,6,Hectares,Kamanassie mountains,0,2022
7/1/22,67004.19464,7,Hectares,Kamanassie mountains,0,2022
8/1/22,67004.19464,8,Hectares,Kamanassie mountains,0,2022
9/1/22,67004.19464,9,Hectares,Kamanassie mountains,0,2022
10/1/22,67004.19464,10,Hectares,Kamanassie mountains,0,2022
11/1/22,67004.19464,11,Hectares,Kamanassie mountains,0,2022
12/1/22,67004.19464,12,Hectares,Kamanassie mountains,0,2022
11/1/00,228919.6614,11,Hectares,Langeberg,0,2000
12/1/00,228919.6614,12,Hectares,Langeberg,0,2000
1/1/01,228919.6614,1,Hectares,Langeberg,0,2001
2/1/01,228919.6614,2,Hectares,Langeberg,815.4683516,2001
3/1/01,228919.6614,3,Hectares,Langeberg,42.91935313,2001
4/1/01,228919.6614,4,Hectares,Langeberg,0,2001
5/1/01,228919.6614,5,Hectares,Langeberg,0,2001
6/1/01,228919.6614,6,Hectares,Langeberg,0,2001
7/1/01,228919.6614,7,Hectares,Langeberg,3025.786756,2001
8/1/01,228919.6614,8,Hectares,Langeberg,0,2001
9/1/01,228919.6614,9,Hectares,Langeberg,0,2001
10/1/01,228919.6614,10,Hectares,Langeberg,0,2001
11/1/01,228919.6614,11,Hectares,Langeberg,0,2001
12/1/01,228919.6614,12,Hectares,Langeberg,0,2001
1/1/02,228919.6614,1,Hectares,Langeberg,151.8146921,2002
2/1/02,228919.6614,2,Hectares,Langeberg,0,2002
3/1/02,228919.6614,3,Hectares,Langeberg,4142.599129,2002
4/1/02,228919.6614,4,Hectares,Langeberg,0,2002
5/1/02,228919.6614,5,Hectares,Langeberg,0,2002
6/1/02,228919.6614,6,Hectares,Langeberg,0,2002
7/1/02,228919.6614,7,Hectares,Langeberg,0,2002
8/1/02,228919.6614,8,Hectares,Langeberg,0,2002
9/1/02,228919.6614,9,Hectares,Langeberg,236.0557187,2002
10/1/02,228919.6614,10,Hectares,Langeberg,21.45969531,2002
11/1/02,228919.6614,11,Hectares,Langeberg,1423.903194,2002
12/1/02,228919.6614,12,Hectares,Langeberg,1759.688933,2002
1/1/03,228919.6614,1,Hectares,Langeberg,1271.261306,2003
2/1/03,228919.6614,2,Hectares,Langeberg,17381.76168,2003
3/1/03,228919.6614,3,Hectares,Langeberg,795.6107511,2003
4/1/03,228919.6614,4,Hectares,Langeberg,0,2003
5/1/03,228919.6614,5,Hectares,Langeberg,0,2003
6/1/03,228919.6614,6,Hectares,Langeberg,0,2003
7/1/03,228919.6614,7,Hectares,Langeberg,0,2003
8/1/03,228919.6614,8,Hectares,Langeberg,0,2003
9/1/03,228919.6614,9,Hectares,Langeberg,0,2003
10/1/03,228919.6614,10,Hectares,Langeberg,85.83688125,2003
11/1/03,228919.6614,11,Hectares,Langeberg,21.45952031,2003
12/1/03,228919.6614,12,Hectares,Langeberg,10513.8712,2003
1/1/04,228919.6614,1,Hectares,Langeberg,1866.993742,2004
2/1/04,228919.6614,2,Hectares,Langeberg,300.4362578,2004
3/1/04,228919.6614,3,Hectares,Langeberg,0,2004
4/1/04,228919.6614,4,Hectares,Langeberg,0,2004
5/1/04,228919.6614,5,Hectares,Langeberg,64.37712969,2004
6/1/04,228919.6614,6,Hectares,Langeberg,0,2004
7/1/04,228919.6614,7,Hectares,Langeberg,0,2004
8/1/04,228919.6614,8,Hectares,Langeberg,0,2004
9/1/04,228919.6614,9,Hectares,Langeberg,236.0565156,2004
10/1/04,228919.6614,10,Hectares,Langeberg,0,2004
11/1/04,228919.6614,11,Hectares,Langeberg,0,2004
12/1/04,228919.6614,12,Hectares,Langeberg,0,2004
1/1/05,228919.6614,1,Hectares,Langeberg,0,2005
2/1/05,228919.6614,2,Hectares,Langeberg,450.6594516,2005
3/1/05,228919.6614,3,Hectares,Langeberg,64.37927969,2005
4/1/05,228919.6614,4,Hectares,Langeberg,0,2005
5/1/05,228919.6614,5,Hectares,Langeberg,0,2005
6/1/05,228919.6614,6,Hectares,Langeberg,0,2005
7/1/05,228919.6614,7,Hectares,Langeberg,0,2005
8/1/05,228919.6614,8,Hectares,Langeberg,0,2005
9/1/05,228919.6614,9,Hectares,Langeberg,84.49293896,2005
10/1/05,228919.6614,10,Hectares,Langeberg,0,2005
11/1/05,228919.6614,11,Hectares,Langeberg,0,2005
12/1/05,228919.6614,12,Hectares,Langeberg,1789.99055,2005
1/1/06,228919.6614,1,Hectares,Langeberg,493.0678974,2006
2/1/06,228919.6614,2,Hectares,Langeberg,128.7586969,2006
3/1/06,228919.6614,3,Hectares,Langeberg,952.5622341,2006
4/1/06,228919.6614,4,Hectares,Langeberg,21.45955938,2006
5/1/06,228919.6614,5,Hectares,Langeberg,0,2006
6/1/06,228919.6614,6,Hectares,Langeberg,0,2006
7/1/06,228919.6614,7,Hectares,Langeberg,0,2006
8/1/06,228919.6614,8,Hectares,Langeberg,0,2006
9/1/06,228919.6614,9,Hectares,Langeberg,0,2006
10/1/06,228919.6614,10,Hectares,Langeberg,0,2006
11/1/06,228919.6614,11,Hectares,Langeberg,0,2006
12/1/06,228919.6614,12,Hectares,Langeberg,0,2006
1/1/07,228919.6614,1,Hectares,Langeberg,85.8382,2007
2/1/07,228919.6614,2,Hectares,Langeberg,0,2007
3/1/07,228919.6614,3,Hectares,Langeberg,171.679975,2007
4/1/07,228919.6614,4,Hectares,Langeberg,21.4594625,2007
5/1/07,228919.6614,5,Hectares,Langeberg,0,2007
6/1/07,228919.6614,6,Hectares,Langeberg,0,2007
7/1/07,228919.6614,7,Hectares,Langeberg,0,2007
8/1/07,228919.6614,8,Hectares,Langeberg,0,2007
9/1/07,228919.6614,9,Hectares,Langeberg,2575.165958,2007
10/1/07,228919.6614,10,Hectares,Langeberg,0,2007
11/1/07,228919.6614,11,Hectares,Langeberg,85.83835625,2007
12/1/07,228919.6614,12,Hectares,Langeberg,0,2007
1/1/08,228919.6614,1,Hectares,Langeberg,4.796942574,2008
2/1/08,228919.6614,2,Hectares,Langeberg,0,2008
3/1/08,228919.6614,3,Hectares,Langeberg,755.1332658,2008
4/1/08,228919.6614,4,Hectares,Langeberg,579.4100922,2008
5/1/08,228919.6614,5,Hectares,Langeberg,0,2008
6/1/08,228919.6614,6,Hectares,Langeberg,0,2008
7/1/08,228919.6614,7,Hectares,Langeberg,0,2008
8/1/08,228919.6614,8,Hectares,Langeberg,450.6516812,2008
9/1/08,228919.6614,9,Hectares,Langeberg,1180.280878,2008
10/1/08,228919.6614,10,Hectares,Langeberg,386.2685625,2008
11/1/08,228919.6614,11,Hectares,Langeberg,0,2008
12/1/08,228919.6614,12,Hectares,Langeberg,193.1379563,2008
1/1/09,228919.6614,1,Hectares,Langeberg,0,2009
2/1/09,228919.6614,2,Hectares,Langeberg,0,2009
3/1/09,228919.6614,3,Hectares,Langeberg,0,2009
4/1/09,228919.6614,4,Hectares,Langeberg,0,2009
5/1/09,228919.6614,5,Hectares,Langeberg,0,2009
6/1/09,228919.6614,6,Hectares,Langeberg,0,2009
7/1/09,228919.6614,7,Hectares,Langeberg,0,2009
8/1/09,228919.6614,8,Hectares,Langeberg,0,2009
9/1/09,228919.6614,9,Hectares,Langeberg,0,2009
10/1/09,228919.6614,10,Hectares,Langeberg,0,2009
11/1/09,228919.6614,11,Hectares,Langeberg,0,2009
12/1/09,228919.6614,12,Hectares,Langeberg,0,2009
1/1/10,228919.6614,1,Hectares,Langeberg,6010.743169,2010
2/1/10,228919.6614,2,Hectares,Langeberg,0,2010
3/1/10,228919.6614,3,Hectares,Langeberg,2489.292927,2010
4/1/10,228919.6614,4,Hectares,Langeberg,85.83965469,2010
5/1/10,228919.6614,5,Hectares,Langeberg,0,2010
6/1/10,228919.6614,6,Hectares,Langeberg,0,2010
7/1/10,228919.6614,7,Hectares,Langeberg,0,2010
8/1/10,228919.6614,8,Hectares,Langeberg,0,2010
9/1/10,228919.6614,9,Hectares,Langeberg,0,2010
10/1/10,228919.6614,10,Hectares,Langeberg,545.5486412,2010
11/1/10,228919.6614,11,Hectares,Langeberg,0,2010
12/1/10,228919.6614,12,Hectares,Langeberg,171.6708719,2010
1/1/11,228919.6614,1,Hectares,Langeberg,0,2011
2/1/11,228919.6614,2,Hectares,Langeberg,42.9180125,2011
3/1/11,228919.6614,3,Hectares,Langeberg,7824.746736,2011
4/1/11,228919.6614,4,Hectares,Langeberg,236.1416806,2011
5/1/11,228919.6614,5,Hectares,Langeberg,0,2011
6/1/11,228919.6614,6,Hectares,Langeberg,0,2011
7/1/11,228919.6614,7,Hectares,Langeberg,0,2011
8/1/11,228919.6614,8,Hectares,Langeberg,0,2011
9/1/11,228919.6614,9,Hectares,Langeberg,0,2011
10/1/11,228919.6614,10,Hectares,Langeberg,3546.803551,2011
11/1/11,228919.6614,11,Hectares,Langeberg,0,2011
12/1/11,228919.6614,12,Hectares,Langeberg,0,2011
1/1/12,228919.6614,1,Hectares,Langeberg,7038.7265,2012
2/1/12,228919.6614,2,Hectares,Langeberg,708.1751688,2012
3/1/12,228919.6614,3,Hectares,Langeberg,0,2012
4/1/12,228919.6614,4,Hectares,Langeberg,214.5973438,2012
5/1/12,228919.6614,5,Hectares,Langeberg,20.11336865,2012
6/1/12,228919.6614,6,Hectares,Langeberg,0,2012
7/1/12,228919.6614,7,Hectares,Langeberg,0,2012
8/1/12,228919.6614,8,Hectares,Langeberg,0,2012
9/1/12,228919.6614,9,Hectares,Langeberg,0,2012
10/1/12,228919.6614,10,Hectares,Langeberg,0,2012
11/1/12,228919.6614,11,Hectares,Langeberg,0,2012
12/1/12,228919.6614,12,Hectares,Langeberg,964.3234434,2012
1/1/13,228919.6614,1,Hectares,Langeberg,21.45992813,2013
2/1/13,228919.6614,2,Hectares,Langeberg,1600.974574,2013
3/1/13,228919.6614,3,Hectares,Langeberg,105.5317515,2013
4/1/13,228919.6614,4,Hectares,Langeberg,32.7368789,2013
5/1/13,228919.6614,5,Hectares,Langeberg,0,2013
6/1/13,228919.6614,6,Hectares,Langeberg,0,2013
7/1/13,228919.6614,7,Hectares,Langeberg,0,2013
8/1/13,228919.6614,8,Hectares,Langeberg,150.2197344,2013
9/1/13,228919.6614,9,Hectares,Langeberg,431.5512804,2013
10/1/13,228919.6614,10,Hectares,Langeberg,386.268675,2013
11/1/13,228919.6614,11,Hectares,Langeberg,21.45924844,2013
12/1/13,228919.6614,12,Hectares,Langeberg,0,2013
1/1/14,228919.6614,1,Hectares,Langeberg,0,2014
2/1/14,228919.6614,2,Hectares,Langeberg,0,2014
